"n","J","R","rep","AMSE_Random","AMSE_MaxTwin_plus","AMSE_WMaxTwin_plus","diff_Random_minus_MaxTwin_plus","diff_MaxTwin_plus_minus_WMaxTwin_plus","abs_signed_overlap"
80,5,10,48,0.0684694805833219,0.0436688458454245,0.0414771837910345,0.0248006347378974,0.00219166205438995,0.05
80,5,10,49,0.109548154477078,0.0685583091236776,0.064887308950028,0.0409898453534009,0.00367100017364955,0.1
80,5,10,50,0.073999560985574,0.0414469446172785,0.0372732283360078,0.0325526163682955,0.00417371628127074,0
80,5,10,51,0.0494352928396882,0.0504692051800493,0.0372440188315175,-0.00103391234036106,0.0132251863485318,0.25
80,5,10,52,0.0834711975527355,0.0627160886237481,0.059100309408188,0.0207551089289874,0.00361577921556008,0.2
80,5,10,53,0.0773214008432882,0.0406514301428587,0.0362101361904754,0.0366699707004295,0.00444129395238329,0.05
80,5,10,54,0.0799563457801216,0.0339888163549396,0.0278914466461796,0.0459675294251819,0.00609736970876006,0.1
80,5,10,55,0.0566668487744561,0.0574296168311844,0.0522157968845776,-0.000762768056728334,0.00521381994660675,0.1
80,5,10,56,0.0605744973230571,0.0516966650052559,0.0468171324926916,0.00887783231780121,0.00487953251256429,0.1
80,5,10,57,0.104332038223698,0.0952600992442171,0.0946562608309109,0.00907193897948062,0.000603838413306176,0
80,5,10,58,0.0649824995728892,0.0552500580923362,0.0512438380958059,0.00973244148055293,0.00400621999653029,0.05
80,5,10,59,0.0488983360511253,0.0313374002194238,0.0260156277503891,0.0175609358317015,0.00532177246903469,0.1
80,5,10,60,0.0492259531373786,0.0403611199975501,0.0368000914308168,0.00886483313982848,0.00356102856673326,0
80,5,10,61,0.0416421858890996,0.037787456955451,0.0299571512808664,0.00385472893364859,0.00783030567458465,0.15
80,5,10,62,0.0912823235275844,0.0676085259961012,0.0621131803847651,0.0236737975314832,0.00549534561133608,0.25
80,5,10,63,0.0725529526146997,0.0636071986053369,0.0611253989621014,0.00894575400936282,0.00248179964323554,0.3
80,5,10,64,0.0893441483885692,0.0459454082754119,0.0425094862672989,0.0433987401131573,0.00343592200811299,0.15
80,5,10,65,0.0719569766365311,0.0603618716601128,0.0526240598165842,0.0115951049764182,0.00773781184352861,0
80,5,10,66,0.0555479657096008,0.0447189120907487,0.0404066794540553,0.0108290536188521,0.00431223263669338,0.05
80,5,10,67,0.0746075242010984,0.0463108792614733,0.0392745987107312,0.0282966449396251,0.00703628055074212,0.05
80,5,10,68,0.0659640632047038,0.0453232313144929,0.0441871249510517,0.0206408318902109,0.00113610636344121,0
80,5,10,69,0.0708605503159333,0.0674883891704103,0.0615742640789578,0.00337216114552297,0.00591412509145249,0.1
80,5,10,70,0.0906089596746813,0.0500643322001336,0.0496332110736141,0.0405446274745477,0.000431121126519524,0.05
80,5,10,71,0.0665469936796927,0.0475031548669714,0.0416247965346518,0.0190438388127213,0.00587835833231957,0
80,5,10,72,0.0498066903870291,0.0495562548474263,0.041240133145847,0.000250435539602821,0.00831612170157932,0.2
80,5,10,73,0.0974227218006434,0.0645152715086749,0.0610757377675757,0.0329074502919685,0.00343953374109927,0.05
80,5,10,74,0.0566543283379052,0.045073376979807,0.0408963175569528,0.0115809513580982,0.00417705942285416,0.1
80,5,10,75,0.0669212450742155,0.0451232130404733,0.041323791624007,0.0217980320337422,0.00379942141646626,0.15
80,5,10,76,0.0884586435491046,0.0541744017625404,0.0487298564054895,0.0342842417865641,0.00544454535705097,0.05
80,5,10,77,0.0510786634157202,0.0429513667511956,0.0339607925185502,0.00812729666452465,0.00899057423264539,0.05
80,5,10,78,0.0611163048511928,0.0552589532785195,0.0480119669823856,0.00585735157267335,0.00724698629613393,0
80,5,10,79,0.0673741068749747,0.0389303706198295,0.0375480296478233,0.0284437362551451,0.00138234097200624,0.05
80,5,10,80,0.0458733577390917,0.0374488689702481,0.0339262637357816,0.00842448876884359,0.00352260523446644,0.05
80,5,10,81,0.0679589070906842,0.0452536168135462,0.0437835578161692,0.0227052902771379,0.00147005899737705,0
80,5,10,82,0.103968074486626,0.0756946146168628,0.0703575420175244,0.028273459869763,0.00533707259933844,0.15
80,5,10,83,0.0710565873819952,0.0549044167425405,0.0515728833140277,0.0161521706394547,0.00333153342851285,0.35
80,5,10,84,0.108883046173927,0.0748427279552263,0.0656741471065436,0.0340403182187012,0.00916858084868272,0.05
80,5,10,85,0.0467140752197368,0.0372925778856297,0.0329495243217317,0.0094214973341071,0.00434305356389807,0.2
80,5,10,86,0.0915851267081384,0.0706264147602315,0.0699180242171781,0.0209587119479069,0.000708390543053439,0.1
80,5,10,87,0.0851498657828195,0.0523615623034702,0.0443084938816046,0.0327883034793493,0.00805306842186561,0.05
80,5,10,88,0.0443097439482849,0.0307928557355463,0.0303224898683162,0.0135168882127386,0.000470365867230125,0.4
80,5,10,89,0.0454108980870971,0.047785513134661,0.0376168187666627,-0.00237461504756394,0.0101686943679984,0.1
80,5,10,90,0.0904303814605108,0.0455039469861225,0.0411844298371558,0.0449264344743883,0.00431951714896667,0.05
80,5,10,91,0.0550054475713192,0.0356577172618412,0.0275770851228639,0.019347730309478,0.00808063213897729,0.15
80,5,10,92,0.0840498680868262,0.0621619377185928,0.0560217773340352,0.0218879303682333,0.00614016038455761,0.1
80,5,10,93,0.0907699733576731,0.065046061095193,0.0597808095820288,0.0257239122624801,0.00526525151316419,0.05
80,5,10,94,0.0677781775864696,0.0386537019062578,0.0372879706279773,0.0291244756802117,0.00136573127828051,0.05
80,5,10,95,0.0734718360376028,0.0429102237653991,0.0391678759834351,0.0305616122722037,0.00374234778196402,0
80,5,10,96,0.0653379698277871,0.0565713894524651,0.0499694286888773,0.00876658037532201,0.00660196076358776,0.1
80,5,10,97,0.0529876404456603,0.0380976840239889,0.0346467025261323,0.0148899564216715,0.00345098149785653,0.05
80,5,10,98,0.069135784464655,0.0584597735918276,0.0547008615595968,0.0106760108728274,0.00375891203223079,0.05
80,5,10,99,0.0763026009734117,0.0371184542675617,0.0369081379418177,0.0391841467058499,0.000210316325744017,0.15
80,5,10,100,0.0702795152027289,0.0429842949183092,0.0398690511239955,0.0272952202844197,0.00311524379431369,0
80,5,10,101,0.0495252362166467,0.0367690845898901,0.0275226696265934,0.0127561516267566,0.00924641496329669,0.05
80,5,10,102,0.0509515095404753,0.0386713628543749,0.0382894864419662,0.0122801466861003,0.000381876412408763,0.05
80,5,10,103,0.0595397738273162,0.0459585895096162,0.0406876954332072,0.0135811843177,0.005270894076409,0.2
80,5,10,104,0.0525954997305012,0.0443533504761244,0.0387098014750551,0.00824214925437679,0.00564354900106928,0.15
80,5,10,105,0.0569841022779948,0.0404182426730889,0.0368033185518665,0.0165658596049059,0.00361492412122245,0.15
80,5,10,106,0.0632386400314225,0.0372501535079316,0.0311609166453786,0.025988486523491,0.00608923686255297,0.3
80,5,10,107,0.0576596820512361,0.0427761580993606,0.0420566954076149,0.0148835239518755,0.000719462691745658,0.25
80,5,10,108,0.0370730173872746,0.0225531032649638,0.0181455845019739,0.0145199141223109,0.00440751876298984,0.25
80,5,10,109,0.0661956857491146,0.0434673317769015,0.0404281628605435,0.0227283539722131,0.00303916891635806,0.05
80,5,10,110,0.0774957689913953,0.0363577567023949,0.0354268651856642,0.0411380122890004,0.000930891516730675,0
80,5,10,111,0.0852641359587216,0.0605546119515787,0.055108530806892,0.0247095240071429,0.00544608114468673,0.1
80,5,10,112,0.139237771049757,0.0960213303927495,0.089309575273489,0.0432164406570072,0.00671175511926053,0.15
80,5,10,113,0.0881345485320176,0.0560376901469315,0.0506058251752445,0.0320968583850861,0.00543186497168695,0
80,5,10,114,0.081999089238176,0.0499704114429614,0.0451669979020791,0.0320286777952147,0.00480341354088229,0.4
80,5,10,115,0.0468564549218166,0.0292495112310851,0.026168611343219,0.0176069436907315,0.00308089988786611,0.2
80,5,10,116,0.0838448362649156,0.0393155111724082,0.0377190173732353,0.0445293250925074,0.00159649379917284,0.1
80,5,10,117,0.0445459589336604,0.0256079218204582,0.0249323775037527,0.0189380371132021,0.000675544316705554,0.15
80,5,10,118,0.0977264739490435,0.0713281098918732,0.0604414397638125,0.0263983640571703,0.0108866701280607,0.15
80,5,10,119,0.0798165132902048,0.0504336881095565,0.0499680128265297,0.0293828251806482,0.000465675283026816,0.15
80,5,10,120,0.066695641684586,0.0445692678698151,0.0378449744507987,0.0221263738147709,0.00672429341901642,0.05
80,5,10,121,0.0706896721505903,0.0619642220309715,0.0547195154366595,0.00872545011961873,0.00724470659431203,0
80,5,10,122,0.073020826829741,0.0531991304745791,0.0506632624112594,0.0198216963551619,0.00253586806331967,0.1
80,5,10,123,0.0744400600678937,0.0624835558553719,0.0530015228969899,0.0119565042125219,0.009482032958382,0.2
80,5,10,124,0.0861099308910127,0.066817531581563,0.0604493445433872,0.0192923993094497,0.00636818703817588,0.1
80,5,10,125,0.0669620464615915,0.0520889514811737,0.0483106680280382,0.0148730949804178,0.00377828345313555,0.15
80,5,10,126,0.0595790952505806,0.041915557024418,0.0342210196813167,0.0176635382261627,0.00769453734310123,0.1
80,5,10,127,0.101022247896618,0.0801088480930909,0.0772749263137868,0.0209133998035268,0.00283392177930404,0.1
80,5,10,128,0.0498441393165294,0.0508430777257225,0.044441048247456,-0.000998938409193087,0.00640202947826649,0.15
80,5,10,129,0.0827816605983188,0.0639235863543276,0.0595010742671121,0.0188580742439912,0.00442251208721548,0.05
80,5,10,130,0.0818591690191769,0.0597985004982041,0.0555136108222843,0.0220606685209728,0.00428488967591981,0.15
80,5,10,131,0.0803454361810348,0.0511439498452442,0.0430036908567346,0.0292014863357907,0.00814025898850952,0
80,5,10,132,0.072074161245692,0.0634344097932588,0.0567373587732063,0.00863975145243329,0.00669705102005246,0.2
80,5,10,133,0.0635525688380066,0.0401441833934225,0.0386838833922467,0.0234083854445841,0.00146030000117584,0.35
80,5,10,134,0.0953630421271849,0.0759787204982809,0.0659421413967715,0.019384321628904,0.0100365791015093,0
80,5,10,135,0.041746932001327,0.0311304637735359,0.0273572270548559,0.0106164682277911,0.00377323671868007,0
80,5,10,136,0.0606633805535703,0.0504402669086986,0.0476080338864981,0.0102231136448716,0.00283223302220051,0.2
80,5,10,137,0.0697366582237175,0.0545342716060787,0.0506228977647418,0.0152023866176387,0.0039113738413369,0.05
80,5,10,138,0.0579489406742162,0.0494454721742931,0.0441055882050462,0.00850346849992318,0.00533988396924685,0.1
80,5,10,139,0.0995349459283719,0.0604410185823458,0.0569965173805284,0.039093927346026,0.00344450120181741,0.1
80,5,10,140,0.06939401236883,0.0531697785039318,0.0403874791717551,0.0162242338648981,0.0127822993321767,0
80,5,10,141,0.0464454034735962,0.0298532668595964,0.0201871022407111,0.0165921366139998,0.0096661646188853,0.05
80,5,10,142,0.0762699308242248,0.0530973783934867,0.0464105033465024,0.023172552430738,0.00668687504698433,0
80,5,10,143,0.0578382273421517,0.0523059932185053,0.0496641713888491,0.00553223412364641,0.00264182182965619,0.25
80,5,10,144,0.0591665021223172,0.0538308814661111,0.0495249933966907,0.00533562065620613,0.00430588806942046,0.1
80,5,10,145,0.109718707898476,0.0626919499561537,0.0570208228775606,0.0470267579423221,0.00567112707859305,0.2
80,5,10,146,0.0817449222972087,0.0438746196773862,0.0431138087361949,0.0378703026198226,0.000760810941191271,0.3
80,5,10,147,0.0600009782814177,0.0441485558461552,0.0411043279837657,0.0158524224352624,0.00304422786238958,0.05
80,5,10,148,0.0527497926313601,0.0390469101804817,0.0341214587217808,0.0137028824508784,0.00492545145870091,0.2
80,5,10,149,0.0780175680560265,0.0730527497447422,0.0619303603588013,0.00496481831128437,0.0111223893859409,0.15
80,5,10,150,0.0758620881228748,0.0284837721284397,0.0271839662088731,0.0473783159944351,0.00129980591956659,0.15
80,6,10,1,0.087443880691217,0.0623339817960925,0.0583653216948477,0.0251098988951244,0.00396866010124482,0.25
80,6,10,2,0.0685537473296631,0.0604805646809412,0.0558907484778472,0.00807318264872192,0.00458981620309402,0.15
80,6,10,3,0.0873109979918245,0.06163805435157,0.0525101648231568,0.0256729436402545,0.00912788952841316,0.05
80,6,10,4,0.0612440922334045,0.0389596933897077,0.034885231744211,0.0222843988436968,0.00407446164549664,0.2
80,6,10,5,0.0826071750447342,0.0639891389494298,0.0602777037606223,0.0186180360953044,0.00371143518880751,0.2
80,6,10,6,0.0703116446531586,0.0541323149186065,0.0499341020609893,0.016179329734552,0.00419821285761728,0
80,6,10,7,0.0784614447179139,0.0643335055407895,0.0622531618332534,0.0141279391771244,0.00208034370753605,0.3
80,6,10,8,0.10229312816769,0.10095659601166,0.0950178716083748,0.00133653215603005,0.00593872440328483,0.05
80,6,10,9,0.049705210308674,0.0398836227341307,0.0355771485002601,0.00982158757454328,0.00430647423387057,0.05
80,6,10,10,0.0940212530428061,0.0724359761325109,0.067654486234384,0.0215852769102952,0.00478148989812693,0.05
80,6,10,11,0.0711330259800657,0.0421331224431725,0.0324429428709396,0.0289999035368932,0.0096901795722329,0.1
80,6,10,12,0.0950772468675424,0.0746635156955157,0.0717325068532242,0.0204137311720267,0.00293100884229142,0.1
80,6,10,13,0.0677154161172975,0.0516617102790789,0.0467453821593756,0.0160537058382186,0.00491632811970332,0.25
80,6,10,14,0.0604152888138145,0.0364617899772419,0.0313259526998124,0.0239534988365726,0.00513583727742942,0
80,6,10,15,0.0504409680470895,0.0396665502077415,0.0330985202832753,0.010774417839348,0.00656802992446625,0.1
80,6,10,16,0.0758459865164914,0.0480441760828066,0.0466682621763924,0.0278018104336847,0.00137591390641424,0.05
80,6,10,17,0.0877767132025073,0.039118446462481,0.0395569028156672,0.0486582667400262,-0.000438456353186151,0.4
80,6,10,18,0.0480782381675242,0.0368530860507397,0.0305689677891468,0.0112251521167845,0.00628411826159293,0.15
80,6,10,19,0.0489640813713714,0.0350211430993556,0.0315555391886957,0.0139429382720158,0.00346560391065992,0.1
80,6,10,20,0.075624743229674,0.0470581528923896,0.0373912454344091,0.0285665903372844,0.00966690745798044,0.1
80,6,10,21,0.0877399346402998,0.0623909085440164,0.059385932530048,0.0253490260962834,0.00300497601396841,0.2
80,6,10,22,0.0715680134662332,0.0640139992343239,0.0536084160620809,0.00755401423190934,0.0104055831722429,0.1
80,6,10,23,0.0420769584922182,0.0428013280923541,0.0367229916430339,-0.000724369600135825,0.00607833644932013,0.05
80,6,10,24,0.112317781826252,0.0819907082357061,0.0729598783216923,0.0303270735905463,0.00903082991401383,0.25
80,6,10,25,0.0640910478826969,0.0474577768739609,0.0400273969801634,0.0166332710087359,0.00743037989379754,0.15
80,6,10,26,0.0771007785505917,0.0658789364578591,0.062094859529161,0.0112218420927325,0.00378407692869812,0.1
80,6,10,27,0.0844086241970229,0.0482453033038805,0.0465137780630717,0.0361633208931423,0.00173152524080879,0.05
80,6,10,28,0.0646639524170295,0.0395115294808366,0.0324939289577082,0.0251524229361929,0.00701760052312836,0.1
80,6,10,29,0.113438784912152,0.0927035782812588,0.0810717344382599,0.0207352066308929,0.0116318438429989,0.15
80,6,10,30,0.0887890068451368,0.0473381848316611,0.0424276050593519,0.0414508220134757,0.00491057977230921,0.15
80,6,10,31,0.0547414838924461,0.0409539852695984,0.0343171429471149,0.0137874986228476,0.00663684232248348,0.15
80,6,10,32,0.0849158944312983,0.0708137083798018,0.0623115434838254,0.0141021860514965,0.00850216489597645,0
80,6,10,33,0.0817386008111625,0.0395161594363291,0.0366101874461392,0.0422224413748334,0.0029059719901899,0.15
80,6,10,34,0.0424198364551063,0.0330110600862402,0.0303886459605426,0.00940877636886609,0.00262241412569756,0.05
80,6,10,35,0.0663400765907019,0.0497267858230559,0.0469430775990599,0.016613290767646,0.00278370822399594,0.15
80,6,10,36,0.0471506658258743,0.0353324034289415,0.0269452374664369,0.0118182623969328,0.00838716596250463,0.05
80,6,10,37,0.0894412209922503,0.0584453230273284,0.0582406771273178,0.0309958979649219,0.000204645900010521,0.15
80,6,10,38,0.112542237267454,0.0622423296745487,0.0593095450640733,0.0502999075929057,0.00293278461047548,0
80,6,10,39,0.0403625809337155,0.0346504904990112,0.0277196210796963,0.00571209043470436,0.00693086941931487,0.05
80,6,10,40,0.0788237305458411,0.0356150994299811,0.0253679180807446,0.04320863111586,0.0102471813492365,0.1
80,6,10,41,0.100365203611857,0.0886043327679418,0.081545044848482,0.0117608708439149,0.00705928791945973,0.25
80,6,10,42,0.0678843140007073,0.0587801862924926,0.0501732487420258,0.00910412770821473,0.00860693755046682,0
80,6,10,43,0.0785710480087659,0.0486333769039951,0.045796002323357,0.0299376711047708,0.00283737458063808,0.3
80,6,10,44,0.103594691901685,0.0427361243436087,0.0392519350638212,0.0608585675580763,0.00348418927978748,0.25
80,6,10,45,0.0468170349786888,0.0231856268316257,0.0229064899037103,0.023631408147063,0.000279136927915393,0.15
80,6,10,46,0.0666999761955373,0.0548839959847811,0.0492925023814143,0.0118159802107562,0.00559149360336678,0.1
80,6,10,47,0.0702836328223057,0.0370861884499665,0.0334836502830156,0.0331974443723392,0.0036025381669509,0.2
80,6,10,48,0.0858594975385278,0.0768592458751211,0.0698727428298029,0.00900025166340666,0.00698650304531824,0.05
80,6,10,49,0.0409379849169155,0.0336372487610724,0.0307709589506675,0.00730073615584311,0.00286628981040491,0.15
80,6,10,50,0.0554292208871948,0.0505307784169647,0.0424934816064847,0.0048984424702301,0.00803729681048002,0.2
80,6,10,51,0.0597785060779797,0.0335215035226491,0.0268290571316921,0.0262570025553306,0.00669244639095701,0.15
80,6,10,52,0.0477631722156389,0.0378385609148222,0.0369077788161616,0.00992461130081675,0.000930782098660571,0.25
80,6,10,53,0.0463564387013331,0.0283293016536602,0.0272697750880303,0.0180271370476729,0.00105952656562988,0.1
80,6,10,54,0.054036772282259,0.039822071277444,0.0373431786672887,0.014214701004815,0.00247889261015529,0.2
80,6,10,55,0.088900339529857,0.0740263773357777,0.0721431038444276,0.0148739621940793,0.0018832734913501,0.1
80,6,10,56,0.0540798771171845,0.0360156682752907,0.0305374441737751,0.0180642088418938,0.00547822410151552,0.1
80,6,10,57,0.0946551283797704,0.0590032073290246,0.0554209932492502,0.0356519210507458,0.0035822140797744,0.35
80,6,10,58,0.119148414776995,0.08169425959515,0.0704035370635357,0.0374541551818453,0.0112907225316143,0
80,6,10,59,0.0480338378390631,0.0434678565946377,0.0412085868271073,0.00456598124442541,0.00225926976753048,0.05
80,6,10,60,0.0600979748501831,0.0505536602969018,0.0443713166133834,0.00954431455328132,0.00618234368351842,0
80,6,10,61,0.0648338918678795,0.0420771039165311,0.0378773967678418,0.0227567879513484,0.00419970714868931,0.1
80,6,10,62,0.0519664353436308,0.0409955087435913,0.0355738878943141,0.0109709266000395,0.00542162084927722,0.05
80,6,10,63,0.123641451560547,0.0868121329617183,0.0823475597326026,0.0368293185988288,0.0044645732291157,0.2
80,6,10,64,0.0735858228603429,0.052245918049307,0.0481606230254059,0.0213399048110359,0.00408529502390104,0.05
80,6,10,65,0.0697944131058497,0.0664006266102199,0.0575927626102731,0.00339378649562988,0.00880786399994672,0.1
80,6,10,66,0.0587446094978585,0.0347006591669179,0.0317735328271329,0.0240439503309405,0.00292712633978505,0.05
80,6,10,67,0.0468035725476653,0.0412654412045007,0.0337404729716896,0.0055381313431646,0.0075249682328111,0.15
80,6,10,68,0.0542757100185127,0.0487502140634972,0.0437361548631015,0.00552549595501555,0.00501405920039564,0.05
80,6,10,69,0.0389721321628812,0.030702348078632,0.0281319818593464,0.00826978408424913,0.00257036621928561,0
80,6,10,70,0.0733502872259226,0.0700522081408791,0.0526426845667061,0.00329807908504348,0.017409523574173,0.05
80,6,10,71,0.0720902910340215,0.0467381441792228,0.0382885370533365,0.0253521468547986,0.00844960712588634,0
80,6,10,72,0.117562374717437,0.0495780571405393,0.0491362253287848,0.0679843175768973,0.000441831811754508,0.1
80,6,10,73,0.0618314220841491,0.0474396238020867,0.0482723008120892,0.0143917982820624,-0.000832677010002503,0
80,6,10,74,0.0713738336778456,0.0500598263499197,0.0496120058128401,0.0213140073279259,0.000447820537079549,0.05
80,6,10,75,0.0490368086003309,0.0423772217104126,0.0347686582449788,0.00665958688991833,0.00760856346543373,0.1
80,6,10,76,0.0761832811888692,0.0530495243611745,0.0429206852240432,0.0231337568276947,0.0101288391371314,0.05
80,6,10,77,0.0716242545862669,0.0513886117509689,0.0434665521224347,0.020235642835298,0.00792205962853421,0.35
80,6,10,78,0.079337760930909,0.0555928373660706,0.0493426610630274,0.0237449235648384,0.0062501763030432,0.15
80,6,10,79,0.0470974249390711,0.0347558019292961,0.0296399800039336,0.012341623009775,0.00511582192536252,0.15
80,6,10,80,0.0495332746880703,0.0422769732751063,0.0395809505744516,0.00725630141296409,0.00269602270065469,0.2
80,6,10,81,0.0585897552408078,0.0511463228590921,0.0443925152323697,0.00744343238171568,0.00675380762672236,0.1
80,6,10,82,0.0777460580123413,0.0546418139168733,0.0480450319183574,0.0231042440954679,0.0065967819985159,0
80,6,10,83,0.0464073161260953,0.0428190510189536,0.0328611136670301,0.00358826510714172,0.00995793735192357,0.25
80,6,10,84,0.0532410906650039,0.0450664967077364,0.0395666349311617,0.00817459395726754,0.00549986177657468,0.15
80,6,10,85,0.047485388121611,0.0245590231046232,0.0217832971971332,0.0229263650169878,0.00277572590748996,0.2
80,6,10,86,0.0640815662892801,0.0500628266971959,0.0425826156677722,0.0140187395920841,0.00748021102942378,0.1
80,6,10,87,0.0568452344047359,0.035199197717386,0.033316699338949,0.0216460366873499,0.00188249837843701,0.05
80,6,10,88,0.058419930012156,0.0470427272556007,0.0388732465205068,0.0113772027565553,0.00816948073509387,0.15
80,6,10,89,0.0762803763029416,0.0461174422696384,0.0428542553773759,0.0301629340333032,0.00326318689226247,0.1
80,6,10,90,0.0624369150425578,0.0350733185704252,0.0312258069533662,0.0273635964721327,0.00384751161705899,0.05
80,6,10,91,0.0886023491853987,0.0551078740432498,0.0486302142390033,0.0334944751421489,0.00647765980424649,0.1
80,6,10,92,0.0481600702899905,0.0399467247359586,0.0373110019838733,0.00821334555403198,0.00263572275208528,0.1
80,6,10,93,0.0507091653279598,0.0511712944950231,0.0402165887024462,-0.000462129167063251,0.0109547057925768,0.05
80,6,10,94,0.095281904263209,0.0707594320382784,0.0667848384548482,0.0245224722249306,0.00397459358343014,0.15
80,6,10,95,0.0660485198402236,0.0698817560487671,0.0571836551387905,-0.00383323620854359,0.0126981009099767,0.05
80,6,10,96,0.0659422109532528,0.0547755241366743,0.0530848681633809,0.0111666868165785,0.0016906559732934,0.15
80,6,10,97,0.10522797812433,0.0883140506899785,0.0774621700467937,0.0169139274343518,0.0108518806431848,0
80,6,10,98,0.0506575863432211,0.0290763728809281,0.0272900542953974,0.021581213462293,0.00178631858553073,0.1
80,6,10,99,0.0429691061161157,0.0323689084413597,0.0247151880021757,0.010600197674756,0.007653720439184,0.25
80,6,10,100,0.103414343044772,0.0788260353748533,0.0743457826443782,0.0245883076699189,0.00448025273047509,0.05
80,6,10,101,0.0525196189015917,0.0510082953599404,0.0417040675874875,0.0015113235416514,0.00930422777245284,0.05
80,6,10,102,0.05272184133351,0.0406845979330096,0.0348896039682358,0.0120372434005004,0.00579499396477375,0.15
80,6,10,103,0.0520242180196298,0.0338436732418291,0.031561410787273,0.0181805447778007,0.00228226245455609,0.1
80,6,10,104,0.0868774530167297,0.0612026027333602,0.0550289448774208,0.0256748502833694,0.00617365785593944,0.1
80,6,10,105,0.0799551234531456,0.0476540701179663,0.0440137754300832,0.0323010533351794,0.00364029468788303,0.05
80,6,10,106,0.106168172420301,0.0554454239850245,0.0500670938270356,0.0507227484352765,0.00537833015798891,0.1
